GND-ID,Wikidata-Entity,mentioned in
4084746-9,Q1061510,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0029.pta002.pta-grc1:g7
4084746-9,Q1061510,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0029.pta002.pta-grc1:g9
4084746-9,Q1061510,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0029.pta002.pta-grc2:g7
4084746-9,Q1061510,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0029.pta002.pta-grc2:g9
4084746-9,Q1061510,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g60
4084746-9,Q1061510,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g181
4084746-9,Q1061510,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g29
4084746-9,Q1061510,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g51
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta002.pta-grc1:g3
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta003.pta-grc1:g5
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta005.pta-grc1:g7
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta006.pta-grc1:g4
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta018.pta-grc1:g23
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta020.pta-grcBibex3:g49
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta020.pta-grcBibex3:g115
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:g8
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:g22
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta003.pta-grc1:g52
