Diktyon-ID,URN,Title
9129,https://pta.bbaw.de/manuscripts/PTAMS00044,"Kraków, Biblioteka Jagiellońska, Berlin, graec. 1°.45.VIII (281)"
9309,https://pta.bbaw.de/manuscripts/PTAMS00045,"Berlin, Staatsbibliothek zu Berlin (Preussischer Kulturbesitz), Phillipps 1406 (002)"
9341,https://pta.bbaw.de/manuscripts/PTAMS00046,"Berlin, Staatsbibliothek zu Berlin (Preussischer Kulturbesitz), Phillipps 1438 (34)"
9342,https://pta.bbaw.de/manuscripts/PTAMS00047,"Berlin, Staatsbibliothek zu Berlin (Preussischer Kulturbesitz), Phillipps 1439 (035)"
9344,https://pta.bbaw.de/manuscripts/PTAMS00048,"Berlin, Staatsbibliothek zu Berlin (Preussischer Kulturbesitz), Phillipps 1441 (037)"
9382,https://pta.bbaw.de/manuscripts/PTAMS00049,"Berlin, Staatsbibliothek zu Berlin (Preussischer Kulturbesitz), Phillipps 1481 (077)"
9727,https://pta.bbaw.de/manuscripts/PTAMS00544,"Bologna, Biblioteca Universitaria, 2373"
10033,https://pta.bbaw.de/manuscripts/PTAMS00050,"Bruxelles, Bibliothèque Royale Albert Ier, Mss. IV.00459"
11729,https://pta.bbaw.de/manuscripts/PTAMS00545,"Budapest, Országos Széchényi Könyvtár, Mss. 1° Gr. 6 (Kubinyi 6)"
11921,https://pta.bbaw.de/manuscripts/PTAMS00051,"Cambridge, Trinity College, Mss. B.08.07 (191)"
11922,https://pta.bbaw.de/manuscripts/PTAMS00052,"Cambridge, Trinity College, Mss. B.08.08 (192)"
11924,https://pta.bbaw.de/manuscripts/PTAMS00588,"Cambridge, Trinity College, Mss. B.08.10 (194)"
11925,https://pta.bbaw.de/manuscripts/PTAMS00053,"Cambridge, Trinity College, Mss. B.8.11 (195)"
12022,https://pta.bbaw.de/manuscripts/PTAMS00054,"Cambridge, Trinity College, Mss. O.08.33 (1408)"
13563,https://pta.bbaw.de/manuscripts/PTAMS00055,"Dublin, Chester Beatty Library, Manuscripts W.131"
14686,https://pta.bbaw.de/manuscripts/PTAMS00548,"Escorial (El-), Real Biblioteca, Mss. Ι. I. 14 (Andrés 482) [ms. détruit]"
14746,https://pta.bbaw.de/manuscripts/PTAMS00056,"Escorial (El-), Real Biblioteca, Mss. Κ. IV. 9 (Andrés 542) [ms. détruit]"
14764,https://pta.bbaw.de/manuscripts/PTAMS00057,"Escorial (El-), Real Biblioteca, Mss. Λ. I. 15 (Andrés 561) [ms. détruit]"
14800,https://pta.bbaw.de/manuscripts/PTAMS00058,"Escorial (El-), Real Biblioteca, Mss. Λ. IV. 12 (Andrés 597) [ms. détruit]"
14987,https://pta.bbaw.de/manuscripts/PTAMS00598,"San Lorenzo de El Escorial, Real Biblioteca Χ. II. 1"
15064,https://pta.bbaw.de/manuscripts/PTAMS00059,"Escorial (El-), Real Biblioteca, Ω. I. 14 (Andrés 515)"
15084,https://pta.bbaw.de/manuscripts/PTAMS00060,"Escorial (El-), Real Biblioteca, Ω. III. 2 (Andrés 535)"
15097,https://pta.bbaw.de/manuscripts/PTAMS00599,"San Lorenzo de El Escorial, Real Biblioteca, Ω. III. 15"
15193,https://pta.bbaw.de/manuscripts/PTAMS00061,"Escorial (El-), Real Biblioteca, Φ. III. 20 (Andrés 239)"
15226,https://pta.bbaw.de/manuscripts/PTAMS00620,"Escorial (El-), Real Biblioteca, Ψ. II. 20 (Andrés 455)"
15290,https://pta.bbaw.de/manuscripts/PTAMS00062,"Escorial (El-), Real Biblioteca, Mss. R. I. 18 (Revilla 18)"
15471,https://pta.bbaw.de/manuscripts/PTAMS00063,"Escorial (El-), Real Biblioteca, Υ. II. 3 (Andrés 258)"
15472,https://pta.bbaw.de/manuscripts/PTAMS00064,"Escorial (El-), Real Biblioteca, Υ. II. 4 (Andrés 259)"
15481,https://pta.bbaw.de/manuscripts/PTAMS00065,"Escorial (El-), Real Biblioteca, Υ. II. 13 (Andrés 268)"
15483,https://pta.bbaw.de/manuscripts/PTAMS00066,"Escorial (El-), Real Biblioteca, Υ. II. 15 (Andrés 270)"
15590,https://pta.bbaw.de/manuscripts/PTAMS00546,"Eurutania, Monê Prousou, Mss. 1"
15918,https://pta.bbaw.de/manuscripts/PTAMS00591,"Firenze, Biblioteca Medicea Laurenziana (BML), Plut. 4.2"
15928,https://pta.bbaw.de/manuscripts/PTAMS00566,"Firenze, Biblioteca Medicea Laurenziana (BML), Plut. 4.12"
15962,https://pta.bbaw.de/manuscripts/PTAMS00585,"Firenze, Biblioteca Medicea Laurenziana (BML), Plut. 5.14"
15999,https://pta.bbaw.de/manuscripts/PTAMS00067,"Firenze, Biblioteca Medicea Laurenziana (BML), Plut. 6.12"
16049,https://pta.bbaw.de/manuscripts/PTAMS00068,"Firenze, Biblioteca Medicea Laurenziana (BML), Plut. 7.26"
16068,https://pta.bbaw.de/manuscripts/PTAMS00069,"Firenze, Biblioteca Medicea Laurenziana, Plut. 8.10"
16083,https://pta.bbaw.de/manuscripts/PTAMS00070,"Firenze, Biblioteca Medicea Laurenziana (BML), Plut. 8.25"
