Quotation-URL,Edition,Reference
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta046.pta-grc1:b36,LXX,Job:31:32
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta045.pta-grc1:b10,LXX,Job:31:34
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta046.pta-grc1:b7,LXX,Job:31:9-Job:31:10
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta048.pta-grc1:b51,LXX,Job:38:1
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta029.pta-grc1:b9,LXX,Job:38:11
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta048.pta-grc1:b52,LXX,Job:38:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta048.pta-grc1:b53,LXX,Job:38:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta048.pta-grc1:b55,LXX,Job:38:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta025.pta-grc1:b52,LXX,Job:38:4
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta048.pta-grc1:b58,LXX,Job:38:4
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta060.pta-grc1:b62,LXX,Job:38:7
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta025.pta-grc1:b53,LXX,Job:39:1
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta048.pta-grc1:b29,LXX,Job:3:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta048.pta-grc1:b30,LXX,Job:3:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta048.pta-grc1:b56,LXX,Job:40:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta048.pta-grc1:b57,LXX,Job:40:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta025.pta-grc1:b54,LXX,Job:40:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta048.pta-grc1:b60,LXX,Job:40:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta048.pta-grc1:b61,LXX,Job:40:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta048.pta-grc1:b62,LXX,Job:40:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta048.pta-grc1:b63,LXX,Job:40:7
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta045.pta-grc1:b1,LXX,Job:40:8
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta048.pta-grc1:b59,LXX,Job:42:5-Job:42:6
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta026.pta-grc1:b45,LXX,Job:42:7
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta058.pta-grc1:b18,LXX,Job:42:7
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta027.pta-grc1:b52,LXX,Job:42:8
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta048.pta-grc1:b65,LXX,Job:42:8
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta048.pta-grc1:b66,LXX,Job:42:8
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta061.pta-grc1:b4,LXX,Job:4:10-Job:4:11
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta048.pta-grc1:b42,LXX,Job:4:7
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta023.pta-grc1:b59,LXX,Job:5:13
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta048.pta-grc1:b43,LXX,Job:7:19
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta034.pta-grc1:b31,LXX,Job:9:8
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta057.pta-grc1:b80,LXX,Joel:1:13
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta057.pta-grc1:b63,LXX,Joel:1:14
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta040.pta-grc1:b82,LXX,Joel:1:15
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta010.pta-grc1:b19,LXX,Joel:1:7
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta057.pta-grc1:b81,LXX,Joel:2:12
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta026.pta-grc1:b32,LXX,Joel:2:25
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta014.pta-grc1:b34,LXX,Joel:2:25
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:b193,LXX,Joel:2:32
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta011.pta-grc1:b171,LXX,Joel:3:1
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta024.pta-grc1:b43,LXX,Joel:3:1
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta042.pta-grc1:b134,LXX,Joel:3:1
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta027.pta-grc1:b59,LXX,Joel:3:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta027.pta-grc1:b64,LXX,Joel:3:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta013.pta-grc1:b23,LXX,Jon:1:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta047.pta-grc1:b16,LXX,Jon:2:1
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta041.pta-grc1:b77,LXX,Jon:2:2
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta002.pta-grc1:b53,LXX,Jon:3:4
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta047.pta-grc1:b17,LXX,Jon:4:7
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta036.pta-grc1:b44,LXX,Jos:10:12
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta036.pta-grc1:b45,LXX,Jos:10:12
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta038.pta-grc1:b50,LXX,Jos:10:12
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:b121,LXX,Jos:24:14
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:b122,LXX,Jos:24:14
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta011.pta-grc1:b145,LXX,Jos:24:15
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:b123,LXX,Jos:24:15
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:b124,LXX,Jos:24:15
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:b125,LXX,Jos:24:16-Jos:24:17
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:b126,LXX,Jos:24:18
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta011.pta-grc1:b146,LXX,Jos:24:22
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta018.pta-grc1:b136,LXX,Jos:2:10-Jos:2:11
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta002.pta-grc1:b70,LXX,Jos:2:11
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta002.pta-grc1:b71,LXX,Jos:2:11
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta002.pta-grc1:b74,LXX,Jos:2:3-Jos:2:4
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta058.pta-grc1:b31,LXX,Jos:2:4-Jos:2:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta002.pta-grc1:b66,LXX,Jos:2:9
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta002.pta-grc1:b68,LXX,Jos:2:9
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta002.pta-grc1:b69,LXX,Jos:2:9
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta002.pta-grc1:b49,LXX,Jos:6:1-Jos:6:20
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta002.pta-grc1:b55,LXX,Jos:6:17
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta002.pta-grc1:b56,LXX,Jos:6:17
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta002.pta-grc1:b75,LXX,Jos:6:17
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta059.pta-grc1:b37,LXX,Jr:10:11
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta059.pta-grc1:b42,LXX,Jr:10:11
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta007.pta-grc1:b17,LXX,Jr:11:13
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta052.pta-grc1:b19,LXX,Jr:13:16
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta003.pta-grc1:b92,LXX,Jr:13:23
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta004.pta-grc1:b147,LXX,Jr:14:14
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta004.pta-grc1:b147,LXX,Jr:14:15
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta048.pta-grc1:b31,LXX,Jr:15:10
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta048.pta-grc1:b33,LXX,Jr:15:10
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta013.pta-grc1:b3,LXX,Jr:15:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta026.pta-grc1:b35,LXX,Jr:16:16
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta026.pta-grc1:b36,LXX,Jr:16:16
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:b220,LXX,Jr:16:19
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta013.pta-grc1:b20,LXX,Jr:1:16-Jr:1:17
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:b19,LXX,Jr:1:2-Jr:1:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta015.pta-grc1:b6,LXX,Jr:1:4
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta018.pta-grc1:b106,LXX,Jr:1:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta018.pta-grc1:b109,LXX,Jr:1:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta018.pta-grc1:b110,LXX,Jr:1:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta018.pta-grc1:b111,LXX,Jr:1:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta018.pta-grc1:b112,LXX,Jr:1:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta018.pta-grc1:b113,LXX,Jr:1:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta018.pta-grc1:b114,LXX,Jr:1:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta018.pta-grc1:b119,LXX,Jr:1:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta003.pta-grc1:b14,LXX,Jr:1:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta013.pta-grc1:b21,LXX,Jr:1:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta021.pta-grc1:b40,LXX,Jr:1:6-Jr:1:7
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta048.pta-grc1:b32,LXX,Jr:20:14
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta013.pta-grc1:b22,LXX,Jr:20:9
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:b14,LXX,Jr:22:11
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:b15,LXX,Jr:22:24-Jr:22:25
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta014.pta-grc1:b14,LXX,Jr:23:18
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta014.pta-grc1:b15,LXX,Jr:23:22
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta004.pta-grc1:b171,LXX,Jr:23:24
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta011.pta-grc1:b66,LXX,Jr:23:24
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta053.pta-grc1:b5,LXX,Jr:23:24
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta061.pta-grc1:b37,LXX,Jr:23:24
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta008.pta-grc1:b77,LXX,Jr:23:33
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:b51,LXX,Jr:25:1
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta009.pta-grc1:b48,LXX,Jr:2:12
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta004.pta-grc1:b13,LXX,Jr:2:12-Jr:2:13
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta006.pta-grc1:b69,LXX,Jr:2:12-Jr:2:13
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta016.pta-grc1:b69,LXX,Jr:2:12-Jr:2:13
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta026.pta-grc1:b29,LXX,Jr:2:12-Jr:2:13
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta004.pta-grc1:b18,LXX,Jr:2:13
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta006.pta-grc1:b70,LXX,Jr:2:13
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta006.pta-grc1:b72,LXX,Jr:2:13
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta020.pta-grc1:b20,LXX,Jr:2:13
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta020.pta-grc1:b21,LXX,Jr:2:13
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta037.pta-grc1:b26,LXX,Jr:2:13
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta037.pta-grc1:b27,LXX,Jr:2:13
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta003.pta-grc1:b30,LXX,Jr:2:13
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta014.pta-grc1:b10,LXX,Jr:2:13
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta014.pta-grc1:b11,LXX,Jr:2:13
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta061.pta-grc1:b94,LXX,Jr:2:18
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta052.pta-grc1:b14,LXX,Jr:2:18-Jr:2:19
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta016.pta-grc1:b25,LXX,Jr:2:19
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta024.pta-grc1:b47,LXX,Jr:2:21
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta020.pta-grc1:b22,LXX,Jr:2:23-Jr:2:24
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta020.pta-grc1:b23,LXX,Jr:2:24
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta040.pta-grc1:b61,LXX,Jr:2:27
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta020.pta-grc1:b43,LXX,Jr:2:28
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta037.pta-grc1:b86,LXX,Jr:2:28
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta008.pta-grc1:b79,LXX,Jr:31:18
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta008.pta-grc1:b80,LXX,Jr:31:20
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta008.pta-grc1:b66,LXX,Jr:31:21-Jr:31:22
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:b203,LXX,Jr:32:1–2
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta031.pta-grc1:b70,LXX,Jr:32:27
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta031.pta-grc1:b71,LXX,Jr:32:27
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta025.pta-grc1:b106,LXX,Jr:36:28
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta025.pta-grc1:b107,LXX,Jr:36:28
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta026.pta-grc1:b34,LXX,Jr:3:16
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta036.pta-grc1:b23,LXX,Jr:3:17
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta018.pta-grc1:b37,LXX,Jr:3:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta055.pta-grc1:b13,LXX,Jr:3:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta007.pta-grc1:b15,LXX,Jr:3:9
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta036.pta-grc1:b55,LXX,Jr:3:9
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta004.pta-grc1:b77,LXX,Jr:4:11-Jr:4:12
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:b76,LXX,Jr:51:7-Jr:51:8
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta029.pta-grc1:b10,LXX,Jr:5:22
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta001.pta-deuBibex:b6,LXX,Jr:5:4
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta001.pta-grc1:b5,LXX,Jr:5:4
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta001.pta-grcBibex:b6,LXX,Jr:5:4
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta002.pta-grc1:b27,LXX,Jr:5:4
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta013.pta-grc1:b8,LXX,Jr:5:8
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta012.pta-grc1:b11,LXX,Jr:6:15
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta040.pta-grc1:b65,LXX,Jr:6:30
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta049.pta-grc1:b24,LXX,Jr:6:30
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta019.pta-grc1:b56,LXX,Jr:7:25
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta026.pta-grc1:b38,LXX,Jr:7:28
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta002.pta-grc1:b9,LXX,Jr:8:4
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta002.pta-grc1:b10,LXX,Jr:8:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta040.pta-grc1:b2,LXX,Jr:8:9
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta014.pta-grc1:b16,LXX,Jr:9:9
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta011.pta-grc1:b187,LXX,Judg:14:5-Judg:14:6
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta011.pta-grc1:b186,LXX,Judg:15:14
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta011.pta-grc1:b188,LXX,Judg:15:14
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta011.pta-grc1:b189,LXX,Judg:15:14
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta011.pta-grc1:b191,LXX,Judg:15:14
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta011.pta-grc1:b184,LXX,Judg:15:14-Judg:15:15
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta011.pta-grc1:b183,LXX,Judg:15:9-Judg:15:15
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta011.pta-grc1:b190,LXX,Judg:16:20
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta011.pta-grc1:b192,LXX,Judg:16:20
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta008.pta-grc1:b90,LXX,Judg:4:14
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta008.pta-grc1:b91,LXX,Judg:4:19
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta050.pta-grc1:b56,LXX,Judg:4:4-Judg:4:7
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta050.pta-grc1:b57,LXX,Judg:4:8
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta008.pta-grc1:b92,LXX,Judg:4:9
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta050.pta-grc1:b60,LXX,Judg:5:23
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta050.pta-grc1:b58,LXX,Judg:5:31
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta050.pta-grc1:b59,LXX,Judg:5:31
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta017.pta-grc1:b88,LXX,Judg:6:12
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta017.pta-grc1:b91,LXX,Judg:6:12
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta017.pta-grc1:b89,LXX,Judg:6:12
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta017.pta-grc1:b89,LXX,Judg:6:23
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta017.pta-grc1:b90,LXX,Judg:6:13
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta062.pta-grc1:b30,LXX,Judg:6:22-Judg:6:24
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta030.pta-grc1:b23,LXX,Judg:6:24
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta062.pta-grc1:b29,LXX,Judg:6:24
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta001.pta-deuBibex:b49,LXX,Judg:7:20
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta001.pta-grc1:b53,LXX,Judg:7:20
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta001.pta-grcBibex:b55,LXX,Judg:7:20
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta008.pta-grc1:b94,LXX,Judg:9.5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta008.pta-grc1:b94,LXX,Judg:9.50-Judg:9.53
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta008.pta-grc1:b95,LXX,Judg:9:54
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta061.pta-grc1:b48,LXX,Lv:19:2
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta047.pta-grc1:b23,LXX,Lv:26:12
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta009.pta-grc1:b22,LXX,Lv:26:23-Lv:26:24
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta011.pta-grc1:b111,LXX,Lv:26:41
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta011.pta-grc1:b113,LXX,Lv:26:41
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta011.pta-grc1:b112,LXX,Lv:26:42
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta011.pta-grc1:b116,LXX,Lv:26:42
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta007.pta-grc1:b18,LXX,Mal:1:10-Mal:1:11
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta018.pta-grc1:b46,LXX,Mal:1:2-Mal:1:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta057.pta-grc1:b79,LXX,Mal:2:13
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta030.pta-grc1:b22,LXX,Mal:2:6-Mal:2:7
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta017.pta-grc1:b34,LXX,Mal:3:1
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta017.pta-grc1:b35,LXX,Mal:3:1
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta017.pta-grc1:b36,LXX,Mal:3:1
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta012.pta-grc1:b3,LXX,Mal:3:20
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta020.pta-grc1:b1,LXX,Mal:3:20
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta028.pta-grc2:b16,LXX,Mal:3:20
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta028.pta-grc2:b17,LXX,Mal:3:20
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta028.pta-grcBibex:b19,LXX,Mal:3:20
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta028.pta-grcBibex:b20,LXX,Mal:3:20
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta010.pta-grc1:b8,LXX,Mal:3:6
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta038.pta-grc1:b33,LXX,Mal:3:6
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta003.pta-grc1:b103,LXX,Mal:3:6
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta009.pta-grc1:b78,LXX,Mi:3:9
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta037.pta-grc1:b98,LXX,Mi:6:6
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta037.pta-grc1:b99,LXX,Mi:6:7
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta016.pta-grc1:b68,LXX,Mi:6:8
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta037.pta-grc1:b100,LXX,Mi:6:8
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta029.pta-grc1:b66,LXX,Mi:7:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta048.pta-grc1:b39,LXX,Mi:7:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta017.pta-grc1:b80,LXX,Nah:1:4
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta034.pta-grc1:b30,LXX,Nah:1:4
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta034.pta-grc1:b47,LXX,Nah:1:4
